product_id,product_type,apr,risk_level,annual_fee,min_income_required,description
1892,savings_account,0.019740409267602,1,0,60000,"Savings account offering about 1.97% interest rate, ideal for low-risk savings and emergency funds."
1893,savings_account,0.0147242198210949,1,0,40000,"Savings account offering about 1.47% interest rate, ideal for low-risk savings and emergency funds."
1894,installment_loan,0.1306864185983522,3,0,40000,"Installment loan with approximately 13.1% APR and annual fee 0 USD, suitable for medium to large purchases."
1895,installment_loan,0.1413294736045189,3,25,80000,"Installment loan with approximately 14.1% APR and annual fee 25 USD, suitable for medium to large purchases."
1896,insurance,0.0,2,100,80000,Insurance policy product providing financial protection against unexpected events.
1897,installment_loan,0.1305730219461549,3,100,40000,"Installment loan with approximately 13.1% APR and annual fee 100 USD, suitable for medium to large purchases."
1898,savings_account,0.0,1,50,80000,"Savings account offering about -0.34% interest rate, ideal for low-risk savings and emergency funds."
1899,savings_account,0.0288195513564489,1,25,20000,"Savings account offering about 2.88% interest rate, ideal for low-risk savings and emergency funds."
1900,savings_account,0.0004381967370323,1,0,80000,"Savings account offering about 0.04% interest rate, ideal for low-risk savings and emergency funds."
1901,savings_account,0.0228840493558655,1,0,20000,"Savings account offering about 2.29% interest rate, ideal for low-risk savings and emergency funds."
1902,installment_loan,0.1392073085733518,3,25,80000,"Installment loan with approximately 13.9% APR and annual fee 25 USD, suitable for medium to large purchases."
1903,installment_loan,0.1421232729635199,3,0,60000,"Installment loan with approximately 14.2% APR and annual fee 0 USD, suitable for medium to large purchases."
1904,installment_loan,0.1498860199279472,3,25,80000,"Installment loan with approximately 15.0% APR and annual fee 25 USD, suitable for medium to large purchases."
1905,installment_loan,0.1604654901766721,3,50,80000,"Installment loan with approximately 16.0% APR and annual fee 50 USD, suitable for medium to large purchases."
1906,insurance,0.0,2,25,80000,Insurance policy product providing financial protection against unexpected events.
1907,installment_loan,0.1306918194923609,3,0,80000,"Installment loan with approximately 13.1% APR and annual fee 0 USD, suitable for medium to large purchases."
1908,savings_account,0.0229006044896755,1,25,40000,"Savings account offering about 2.29% interest rate, ideal for low-risk savings and emergency funds."
1909,credit_card,0.1871249415548041,4,25,80000,"Credit card product with around 18.7% APR and annual fee 25 USD, designed for everyday spending."
1910,credit_card,0.1965546272929353,4,0,20000,"Credit card product with around 19.7% APR and annual fee 0 USD, designed for everyday spending."
1911,installment_loan,0.1434725965839074,3,50,40000,"Installment loan with approximately 14.3% APR and annual fee 50 USD, suitable for medium to large purchases."
1912,credit_card,0.205264485510789,4,0,60000,"Credit card product with around 20.5% APR and annual fee 0 USD, designed for everyday spending."
1913,credit_card,0.2120936399678361,4,50,20000,"Credit card product with around 21.2% APR and annual fee 50 USD, designed for everyday spending."
1914,credit_card,0.2067502252347245,4,0,60000,"Credit card product with around 20.7% APR and annual fee 0 USD, designed for everyday spending."
1915,installment_loan,0.1261174356579334,3,0,60000,"Installment loan with approximately 12.6% APR and annual fee 0 USD, suitable for medium to large purchases."
1916,installment_loan,0.151892328006389,3,0,40000,"Installment loan with approximately 15.2% APR and annual fee 0 USD, suitable for medium to large purchases."
1917,credit_card,0.2123633824967177,4,0,20000,"Credit card product with around 21.2% APR and annual fee 0 USD, designed for everyday spending."
1918,installment_loan,0.1607160832663336,3,25,60000,"Installment loan with approximately 16.1% APR and annual fee 25 USD, suitable for medium to large purchases."
1919,savings_account,0.0185568018162423,1,100,60000,"Savings account offering about 1.86% interest rate, ideal for low-risk savings and emergency funds."
1920,credit_card,0.1816523460584393,4,0,60000,"Credit card product with around 18.2% APR and annual fee 0 USD, designed for everyday spending."
1921,insurance,0.0069139185383837,2,25,80000,Insurance policy product providing financial protection against unexpected events.
1922,savings_account,0.0044867585813707,1,0,40000,"Savings account offering about 0.45% interest rate, ideal for low-risk savings and emergency funds."
1923,savings_account,0.0272036739803286,1,0,60000,"Savings account offering about 2.72% interest rate, ideal for low-risk savings and emergency funds."
1924,insurance,0.0114560830272042,2,25,20000,Insurance policy product providing financial protection against unexpected events.
1925,insurance,0.0,2,0,60000,Insurance policy product providing financial protection against unexpected events.
1926,credit_card,0.1985373856723017,4,25,80000,"Credit card product with around 19.9% APR and annual fee 25 USD, designed for everyday spending."
1927,credit_card,0.1933980638705346,4,0,40000,"Credit card product with around 19.3% APR and annual fee 0 USD, designed for everyday spending."
1928,savings_account,0.0128212768754508,1,50,40000,"Savings account offering about 1.28% interest rate, ideal for low-risk savings and emergency funds."
1929,credit_card,0.197735923379504,4,25,60000,"Credit card product with around 19.8% APR and annual fee 25 USD, designed for everyday spending."
1930,installment_loan,0.131209016115707,3,25,20000,"Installment loan with approximately 13.1% APR and annual fee 25 USD, suitable for medium to large purchases."
1931,savings_account,0.0152234809590143,1,100,40000,"Savings account offering about 1.52% interest rate, ideal for low-risk savings and emergency funds."
1932,credit_card,0.1893373368555452,4,0,80000,"Credit card product with around 18.9% APR and annual fee 0 USD, designed for everyday spending."
1933,credit_card,0.1913972835354209,4,0,60000,"Credit card product with around 19.1% APR and annual fee 0 USD, designed for everyday spending."
1934,savings_account,0.0212433079254894,1,0,40000,"Savings account offering about 2.12% interest rate, ideal for low-risk savings and emergency funds."
1935,credit_card,0.2023495461815414,4,25,20000,"Credit card product with around 20.2% APR and annual fee 25 USD, designed for everyday spending."
1936,savings_account,0.0335828505567213,1,0,60000,"Savings account offering about 3.36% interest rate, ideal for low-risk savings and emergency funds."
1937,credit_card,0.1837925924514392,4,50,20000,"Credit card product with around 18.4% APR and annual fee 50 USD, designed for everyday spending."
1938,credit_card,0.192949555625085,4,0,80000,"Credit card product with around 19.3% APR and annual fee 0 USD, designed for everyday spending."
1939,installment_loan,0.1519684019852179,3,50,20000,"Installment loan with approximately 15.2% APR and annual fee 50 USD, suitable for medium to large purchases."
1940,insurance,0.0,2,0,40000,Insurance policy product providing financial protection against unexpected events.
1941,credit_card,0.1808634528531818,4,0,20000,"Credit card product with around 18.1% APR and annual fee 0 USD, designed for everyday spending."
1942,credit_card,0.1952163955970417,4,0,80000,"Credit card product with around 19.5% APR and annual fee 0 USD, designed for everyday spending."
1943,credit_card,0.1907409740826069,4,0,40000,"Credit card product with around 19.1% APR and annual fee 0 USD, designed for everyday spending."
1944,savings_account,0.0301346826934967,1,50,20000,"Savings account offering about 3.01% interest rate, ideal for low-risk savings and emergency funds."
1945,credit_card,0.2219020828931098,4,0,60000,"Credit card product with around 22.2% APR and annual fee 0 USD, designed for everyday spending."
1946,insurance,0.0113371346714127,2,25,80000,Insurance policy product providing financial protection against unexpected events.
1947,credit_card,0.2010684840386922,4,0,80000,"Credit card product with around 20.1% APR and annual fee 0 USD, designed for everyday spending."
1948,credit_card,0.2062664029728075,4,0,20000,"Credit card product with around 20.6% APR and annual fee 0 USD, designed for everyday spending."
1949,savings_account,0.0094524844187631,1,100,60000,"Savings account offering about 0.95% interest rate, ideal for low-risk savings and emergency funds."
1950,installment_loan,0.1637916398187346,3,25,40000,"Installment loan with approximately 16.4% APR and annual fee 25 USD, suitable for medium to large purchases."
1951,credit_card,0.2046488268267961,4,0,40000,"Credit card product with around 20.5% APR and annual fee 0 USD, designed for everyday spending."
1952,insurance,0.0,2,0,80000,Insurance policy product providing financial protection against unexpected events.
1953,credit_card,0.195361986781234,4,0,60000,"Credit card product with around 19.5% APR and annual fee 0 USD, designed for everyday spending."
1954,savings_account,0.036997456167667,1,0,20000,"Savings account offering about 3.70% interest rate, ideal for low-risk savings and emergency funds."
1955,credit_card,0.1890207442474389,4,100,20000,"Credit card product with around 18.9% APR and annual fee 100 USD, designed for everyday spending."
1956,savings_account,0.0343631975180689,1,0,80000,"Savings account offering about 3.44% interest rate, ideal for low-risk savings and emergency funds."
1957,credit_card,0.2014617581590066,4,0,20000,"Credit card product with around 20.1% APR and annual fee 0 USD, designed for everyday spending."
1958,installment_loan,0.1431190894101434,3,100,60000,"Installment loan with approximately 14.3% APR and annual fee 100 USD, suitable for medium to large purchases."
